address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市南港區東明里4鄰東明街120號,25.054469,121.600646,南港區,9032463.69,0,2184.24,738,0,0.05428251542,0.01681067873,0.7843238784,3.05942449,1,-0.3442944651,-1.12574459,-0.1468080685,-1.816247044,-0.932768957,1,1,1,0,1,1,0,0,0,0,0.0007157158744,5,2,0.8554170725,0.004145561639,12239.11069,23.70535894,0
臺北市南港區東明里4鄰東明街120號,25.054469,121.600646,南港區,9032463.69,0,2184.24,738,0,0.05428251542,0.01681067873,0.7843238784,3.05942449,1,-0.3442944651,-1.12574459,-0.1468080685,-1.816247044,-0.932768957,1,1,1,0,1,1,0,0,0,0,0.0007157158744,5,2,0.8554170725,0.004145561639,12239.11069,23.70535894,0
臺北市萬華區壽德里9鄰萬大路387巷55號,25.021439,121.499996,萬華區,3740889.23,9,885.22,1009,0,0.03457216156,0.3006785154,0.8164886588,1.096019173,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,1,0,0,1,0,0,0.00848748633,6,1,0.1151739336,0.001086242986,3707.521536,21.9206701,0
臺北市北投區大同里7鄰光明路71號,25.133012,121.500201,北投區,32634930.67,3,5682.16,1300,379.25,0.07863274357,0.1525666553,0.2206398927,0.9183751117,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,1,1,1,1,1,1,1,1,0,0,0.002646958254,8,3,0.1129598229,0.0007064423936,25103.79282,25.87690477,1
臺北市中正區幸福里7鄰忠孝東路一段178號,25.043847,121.526484,中正區,4852832.46,4,760.71,1869,368.2,0.2163971947,0.1824185528,0.2088743977,0.9159315382,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,1,1,1,0,1,1,1,1,1,0.008245288254,7,2,0.1215380291,0.0004900650285,2596.486067,21.36763512,0
臺北市信義區中行里14鄰福德街221巷3弄4號,25.038097,121.585215,信義區,5953425.42,1,1120.77,1012,282.6,0.07240565168,0.2913661423,0.6312372168,1.406360497,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,1,0,0,0,0,0,0.01331693092,5,1,0.4975045054,0.001389684286,5882.831443,22.33069826,0
臺北市松山區莊敬里28鄰撫遠街453號,25.070785,121.564429,松山區,4973385.2,0,928.78,1129,97.8,0.4539469983,0.4145468724,0.9194283015,2.80910024,1,-0.7309623912,-1.12574459,-0.7551672116,-0.6865220653,-0.6707259805,0,0,1,0,0,0,0,0,0,0,0.1730201402,1,0,1.787922172,0.002488131302,4405.124181,22.14221702,0
臺北市大安區仁慈里16鄰仁愛路四段10號,25.03754,121.545302,大安區,7146045.27,1,1136.14,1851,139.95,0.2265998084,0.1514915058,0.2731878408,1.629225841,1,-0.5239947346,-0.7016062578,-0.6546866293,1.399568561,-0.5577902805,1,1,1,1,0,1,1,0,1,1,0.009377977499,6,2,0.3256395775,0.0008801868403,3860.64034,22.68600766,0
臺北市萬華區和德里25鄰西園路二段394號,25.02475,121.490924,萬華區,3740889.23,9,885.22,1009,0,0.36720996,0.2442960563,1.233144442,1.356358642,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,0,1,0,1,0,0,0,0,0,0,0.1106228539,2,0,0.1844650459,0.001344260299,3707.521536,21.9206701,0
臺北市信義區大道里4鄰忠孝東路五段800號,25.043807,121.582085,信義區,5953425.42,1,1120.77,1012,282.6,0.2243069366,0.1805450173,0.03175242844,0.7255534864,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,0,1,1,1,0,0,0.001285893962,7,2,0.2183021911,0.0007169500854,5882.831443,22.33069826,0
臺北市信義區西村里8鄰松壽路36號,25.03538,121.568033,信義區,5953425.42,1,1120.77,1012,282.6,0.4054513066,0.1881735493,0.2885154508,1.374862111,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,0,1,1,1,0,1,1,0,0,0,0.02201234732,5,2,0.4410701534,0.001358559398,5882.831443,22.33069826,1
臺北市內湖區南湖里5鄰康寧路三段72之1號,25.070164,121.611328,內湖區,11254761.59,1,3157.87,1370,0,0.09850447959,0.08602471149,0.1878942229,0.9565270815,1,-0.1325983074,-0.7016062578,0.3249845116,0.009804584201,-0.932768957,1,1,1,1,1,1,1,1,0,1,0.001592181718,8,3,0.186211707,0.00069819495,8215.154445,24.29395488,1
臺北市內湖區港墘里1鄰內湖路一段608號,25.078544,121.578434,內湖區,11254761.59,1,3157.87,1370,0,0.177996289,0.1374645005,0.4133360413,2.296069717,1,-0.1325983074,-0.7016062578,0.3249845116,0.009804584201,-0.932768957,1,1,1,1,1,1,1,0,0,1,0.01011357692,7,3,0.3643984154,0.001675963297,8215.154445,24.29395488,1
臺北市北投區一德里19鄰中央北路四段577巷27弄17號,25.127085,121.468027,北投區,32634930.67,3,5682.16,1300,379.25,0.06553087739,0.2472786503,0.1863573006,0.3732268043,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,1,1,1,1,1,0,1,1,0,0,0.003019805802,7,2,0.1247917071,0.0002870975417,25103.79282,25.87690477,0
